oligos_id,total_per_sample
FMT.0100I..pool733,80710
FMT.0100J..pool733,77644
FMT.0100K..pool714,456620
FMT.0100L..pool733,67258
FMT.0100M..pool733,79212
FMT.0100N..pool733,86620
FMT.0100O..pool714,379160
FMT.0100P..pool733,50202
FMT.0101A..reseq1,1033674
FMT.0101B..pool662,91436
FMT.0101C..pool662,151092
FMT.0101D..pool662,148130
FMT.0101E..pool662,61662
FMT.0101F..pool663,473186
FMT.0101G..pool663,419976
FMT.0101H..pool663,535292
FMT.0101I..pool663,281830
FMT.0101J..pool663,467220
FMT.0101K..pool663,555386
FMT.0101L..pool663,224272
FMT.0102A..pool643,1586932
FMT.0102D..pool711,462688
FMT.0102E..pool711,482266
FMT.0102F..pool645.FMT,485296
FMT.0102G..pool711,281782
FMT.0102H..pool711,325404
FMT.0102I..pool711,320158
FMT.0102J..pool687,63352
FMT.0102K..pool736,114150
FMT.0102L..pool778,101114
FMT.0102M..pool802,77908
FMT.0103A..reseq1,1070026
FMT.0103B..pool662,74588
FMT.0103C..pool662,264374
FMT.0103D..pool663,1853008
FMT.0103E..pool663,149366
FMT.0103F..pool663,505746
FMT.0103G..pool663,330944
FMT.0103H..pool663,787418
FMT.0103I..pool663,429800
FMT.0103J..pool663,503588
FMT.0103K..pool663,416034
FMT.0103M..pool663,658840
FMT.0103N..pool665,35206
FMT.0103O..pool665,81492
FMT.0103R..pool665,386714
FMT.0103S..pool652,478952
FMT.0103T..pool665,579196
FMT.0103U..pool665,501362
FMT.0103V..pool707,132004
FMT.0103W..pool707,70368
FMT.0103X..pool675,52232
FMT.0103Y..pool675,73328
FMT.0103Z..pool707,153424
FMT.0104A..reseq1,2636320
FMT.0104B..pool733,81838
FMT.0104C..pool662,294106
FMT.0104D..pool662,131162
FMT.0104E..pool662,159758
FMT.0104H..pool662,103176
FMT.0104I..pool662,87464
FMT.0104J..pool663,201780
FMT.0104K..pool663,510316
FMT.0104L..pool664,220752
FMT.0104M..pool664,1808686
FMT.0104N..pool645.FMT,201714
FMT.0104O..pool664,199806
FMT.0104P..pool664,346556
FMT.0104Q..pool687,61246
FMT.0104R..pool687,126152
FMT.0104S..pool687,81634
FMT.0104T..pool733,100352
FMT.0105A..reseq1,2718212
FMT.0105B..pool662,64434
FMT.0105C..pool662,41598
FMT.0105D..pool662,115462
FMT.0105E..pool662,143792
FMT.0105F..pool664,218038
FMT.0105G..pool664,2107310
FMT.0105H..pool664,1782732
FMT.0105I..pool664,304924
FMT.0105J..pool664,60236
FMT.0105K..pool664,120072
FMT.0105L..pool664,136988
FMT.0105M..pool664,72428
FMT.0105O..pool645.FMT,107094
FMT.0105P..pool665,309826
FMT.0105Q..pool665,303586
FMT.0107A..pool645.FMT,249134
FMT.0107B..pool707,49716
FMT.0107C..pool707,93068
FMT.0107D..pool707,78130
FMT.0107E..pool707,76032
FMT.0107F..pool707,86314
FMT.0107G..pool707,102876
FMT.0107H..pool707,76568
FMT.0107I..pool653,198954
FMT.0107J..pool707,74668
FMT.0107K..pool707,93954
FMT.0107L..pool707,61356
FMT.0107M..pool707,79914
FMT.0107N..pool707,83050
FMT.0107O..pool653,249746
FMT.0107P..pool707,73818
FMT.0107Q..pool675,38626
FMT.0107R..pool675,54992
FMT.0107S..pool675,70064
FMT.0107T..pool707,53342
FMT.0107U..pool707,154556
FMT.0107V..pool733,104208
FMT.0107W..pool743,31920
FMT.0108A..pool643,1291528
FMT.0108B..pool664,442640
FMT.0108C..pool664,396970
FMT.0108D..pool664,389264
FMT.0108E..pool664,1154392
FMT.0108F..pool664,308658
FMT.0108G..pool664,255738
FMT.0108H..pool664,101386
FMT.0108I..pool665,477932
FMT.0108J..pool665,582712
FMT.0108K..pool665,930006
FMT.0108L..pool665,563936
FMT.0108M..pool665,234088
FMT.0108N..pool665,391920
FMT.0108P..pool665,293628
FMT.0108Q..pool665,693068
FMT.0108R..pool665,196208
FMT.0108S..pool714,459846
FMT.0108T..pool714,347954
FMT.0108U..pool714,462554
FMT.0108V..pool714,287102
FMT.0108W..pool714,393024
FMT.0108X..pool736,63036
FMT.0108Y..pool779,45126
FMT.0109A..reseq1,3805360
FMT.0109B..pool664,319206
FMT.0109C..pool664,207768
FMT.0109D..pool664,251840
FMT.0109F..pool665,652804
FMT.0109G..pool665,527340
FMT.0109H..pool665,502596
FMT.0109I..pool665,421322
FMT.0109J..pool652,182480
FMT.0109K..pool733,95410
FMT.0109L..pool733,173960
FMT.0109M..pool743,48248
FMT.0109N..pool782,55418
FMT.0110A..pool643,733142
FMT.0110B..pool664,373118
FMT.0110C..pool664,409222
FMT.0110D..pool664,466068
FMT.0110E..pool664,484772
FMT.0110F..pool664,307830
FMT.0110G..pool664,524480
FMT.0110H..pool664,225142
FMT.0110I..pool664,1119642
FMT.0110J..pool664,533526
FMT.0110K..pool664,1175576
FMT.0110L..pool665,570180
FMT.0110M..pool665,671786
FMT.0110N..pool665,604792
FMT.0110O..pool733,102936
FMT.0110P..pool779,26868
FMT.0111A..pool643,750234
FMT.0111AA..pool781,149148
FMT.0111B..pool664,375900
FMT.0111BB..pool781,198868
FMT.0111C..pool664,278586
FMT.0111D..pool664,335256
FMT.0111E..pool664,174742
FMT.0111F..pool664,240170
FMT.0111G..pool664,268366
FMT.0111I..pool665,92606
FMT.0111J..pool665,372220
FMT.0111L..pool666,257194
FMT.0111M..pool666,332430
FMT.0111N..pool666,563852
FMT.0111P..pool666,263982
FMT.0111R..pool666,423122
FMT.0111T..pool675,46418
FMT.0111U..pool675,54090
FMT.0111V..pool707,127668
FMT.0111W..pool707,103460
FMT.0111X..pool733,115584
FMT.0111Y..pool736,34766
FMT.0111Z..pool743,37796
FMT.0112A..pool643,971500
FMT.0112AA..pool781,126560
FMT.0112B..pool664,398166
FMT.0112BB..pool781,129638
FMT.0112D..pool664,270072
FMT.0112E..pool664,278430
FMT.0112F..pool664,230404
FMT.0112G..pool666,536766
FMT.0112H..pool666,461060
FMT.0112I..pool666,335814
FMT.0112J..pool666,332676
FMT.0112K..pool666,452006
FMT.0112L..pool666,221894
FMT.0112M..pool666,583688
FMT.0112N..pool666,188980
FMT.0112O..pool666,553390
FMT.0112P..pool733,65872
FMT.0112Q..pool733,153562
FMT.0112R..pool733,143704
FMT.0112S..pool653,135584
FMT.0112T..pool733,63510
FMT.0112U..pool733,82954
FMT.0112V..pool733,85000
FMT.0112W..pool687,95860
FMT.0112X..pool687,42940
FMT.0112Y..pool687,83344
FMT.0112Z..pool733,99004
FMT.0113A..reseq1,2038428
FMT.0113B..pool662,137868
FMT.0113C..pool664,241774
FMT.0113D..pool664,191726
FMT.0113E..pool664,198658
FMT.0113F..pool664,153220
FMT.0113G..pool664,109174
FMT.0113H..pool664,97402
FMT.0113I..pool664,252074
FMT.0113J..pool664,256758
FMT.0113K..pool645.FMT,240336
FMT.0113L..pool666,288952
FMT.0113M..pool666,982256
FMT.0113N..pool666,795384
FMT.0113O..pool733,97276
FMT.0113P..pool926,408846
FMT.0114A..pool643,2122822
FMT.0114AA..pool743,28502
FMT.0114B..pool666,628568
FMT.0114BB..pool743,27996
FMT.0114C..pool666,856106
FMT.0114CC..pool778,67760
FMT.0114D..pool666,849284
FMT.0114DD..pool778,64332
FMT.0114E..pool666,901384
FMT.0114EE..pool778,66356
FMT.0114F..pool666,274702
FMT.0114FF..pool778,64450
FMT.0114G..pool666,518288
FMT.0114GG..pool778,57700
FMT.0114H..pool666,402380
FMT.0114HH..pool802,69814
FMT.0114I..pool666,493452
FMT.0114J..pool666,514250
FMT.0114K..pool709,74258
FMT.0114O..pool653,172062
FMT.0114P..pool709,95520
FMT.0114Q..pool709,130220
FMT.0114R..pool709,122980
FMT.0114S..pool709,61674
FMT.0114T..pool709,120156
FMT.0114U..pool709,105848
FMT.0114V..pool730,61800
FMT.0114W..pool730,68536
FMT.0114X..pool730,73250
FMT.0114Y..pool730,72786
FMT.0114Z..pool743,36860
FMT.0115A..pool777,168732
FMT.0115B..pool777,132492
FMT.0115C..pool777,167282
FMT.0115D..pool777,86414
FMT.0115E..pool777,47440
FMT.0115F..pool777,40120
FMT.0115G..pool777,45458
FMT.0115H..pool777,50002
FMT.0115I..pool777,39028
FMT.0115J..pool777,47310
FMT.0116A..pool645.FMT,442000
FMT.0116B..pool664,755058
FMT.0116C..pool666,393298
FMT.0116D..pool666,426444
FMT.0116E..pool666,239716
FMT.0116F..pool666,421432
FMT.0116G..pool666,255638
FMT.0116H..pool653,33340
FMT.0116I..pool666,673960
FMT.0116J..pool711,374096
FMT.0116K..pool733,118468
FMT.0116L..pool711,466372
FMT.0116M..pool711,453628
FMT.0116N..pool926,224112
FMT.0116O..pool926,266864
FMT.0116P..pool926,191984
FMT.0117A..pool645.FMT,358462
FMT.0117B..pool733,57594
FMT.0117C..pool733,70824
FMT.0117D..pool733,87214
FMT.0117E..pool733,70138
FMT.0117F..pool733,56398
FMT.0117G..pool733,36566
FMT.0117H..pool733,90708
FMT.0117I..pool733,105084
FMT.0117J..pool687,82140
FMT.0117K..pool733,102674
FMT.0117L..pool733,121250
FMT.0117M..pool743,26182
FMT.0117N..pool756,47214
FMT.0117O..pool756,57064
FMT.0117P..pool756,60578
FMT.0117Q..pool756,64728
FMT.0117R..pool756,44630
FMT.0118A..pool645.FMT,336620
FMT.0118B..pool709,80056
FMT.0118C..pool707,129492
FMT.0118D..pool707,86776
FMT.0118E..pool707,122096
FMT.0118F..pool653,119536
FMT.0119B..pool708,28348
FMT.0119C..pool708,62764
FMT.0119D..pool708,72900
FMT.0119E..pool708,53540
FMT.0119F..pool708,74890
FMT.0119G..pool708,30984
FMT.0119H..pool666,509766
FMT.0119I..pool675,31664
FMT.0119J..pool675,36042
FMT.0119K..pool708,101782
FMT.0119L..pool708,78392
FMT.0119M..pool708,140456
FMT.0120A..pool645.FMT,176296
FMT.0120B..pool666,478686
FMT.0120C..pool666,559690
FMT.0120D..pool666,922868
FMT.0120E..pool666,743406
FMT.0120F..pool666,1282500
FMT.0120G..pool666,849588
FMT.0120H..pool666,413462
FMT.0120I..pool666,410672
FMT.0120J..pool653,66504
FMT.0120K..pool708,74268
FMT.0120L..pool675,16906
FMT.0122A..pool645.FMT,491988
FMT.0122B..pool666,1094520
FMT.0122C..pool666,644474
FMT.0122D..pool666,427320
FMT.0122E..pool666,216206
FMT.0122F..pool666,449042
FMT.0122G..pool666,148056
FMT.0122I..pool733,26770
FMT.0122J..pool733,18234
FMT.0124A..pool645.FMT,671174
FMT.0124B..pool777,113904
FMT.0124C..pool777,101524
FMT.0124D..pool777,87982
FMT.0124E..pool777,89662
FMT.0124F..pool777,106012
FMT.0124G..pool777,113276
FMT.0124H..pool777,129582
FMT.0124I..pool777,75330
FMT.0124J..pool777,63048
FMT.0124K..pool777,139014
FMT.0124L..pool777,64074
FMT.0124M..pool687,107266
FMT.0124N..pool777,90968
FMT.0124O..pool802,76170
FMT.0125AA..pool743,36802
FMT.0125BB..pool743,39968
FMT.0125CC..pool743,23740
FMT.0125DD..pool756,23208
FMT.0125EE..pool756,64898
FMT.0125F..pool733,59054
FMT.0125FF..pool782,56674
FMT.0125G..pool733,81340
FMT.0125GG..pool782,78402
FMT.0125H..pool733,85888
FMT.0125HH..pool827,72840
FMT.0125I..pool733,57764
FMT.0125II..pool782,100208
FMT.0125JJ..pool802,56674
FMT.0125K..pool736,44436
FMT.0125L..pool736,48320
FMT.0125M..pool736,35902
FMT.0125N..pool736,44902
FMT.0125O..pool736,27968
FMT.0125P..pool736,67512
FMT.0125Q..pool736,69454
FMT.0125R..pool736,55104
FMT.0125S..pool735,45460
FMT.0125T..pool743,27496
FMT.0125U..pool743,31050
FMT.0125V..pool743,34844
FMT.0125W..pool743,31398
FMT.0125X..pool743,41580
FMT.0125Y..pool743,35560
FMT.0125Z..pool743,32934
FMT.0126A..pool652,1550274
FMT.0126B..pool708,171964
FMT.0126E..pool708,46072
FMT.0126F..pool708,68720
FMT.0126G..pool708,59472
FMT.0126H..pool708,62934
FMT.0126I..pool708,86608
FMT.0126J..pool708,84440
FMT.0126K..pool708,41474
FMT.0126L..pool708,91756
FMT.0126N..pool708,28572
FMT.0126O..pool660,189632
FMT.0126P..pool708,114008
FMT.0126Q..pool708,65900
FMT.0126R..pool708,63826
FMT.0126T..pool708,27260
FMT.0126U..pool708,107998
FMT.0126V..pool675,51542
FMT.0127A..pool653,69894
FMT.0127B..pool733,72414
FMT.0127C..pool733,86788
FMT.0127D..pool733,65720
FMT.0127E..pool733,57384
FMT.0127F..pool733,81054
FMT.0127G..pool734,79252
FMT.0127H..pool734,69762
FMT.0127I..pool660,325922
FMT.0127J..pool734,70170
FMT.0128A..pool652,319886
FMT.0128B..pool734,109948
FMT.0128C..pool734,51530
FMT.0128D..pool734,63768
FMT.0128E..pool734,57630
FMT.0128F..pool734,63616
FMT.0128G..pool734,60494
FMT.0128H..pool734,39330
FMT.0128I..pool734,71666
FMT.0128J..pool734,74922
FMT.0128K..pool734,63386
FMT.0128L..pool653,133410
FMT.0128M..pool653,255842
FMT.0128N..pool734,80338
FMT.0128O..pool734,58698
FMT.0128P..pool734,43688
FMT.0128Q..pool734,93422
FMT.0128R..pool734,61274
FMT.0128S..pool734,68738
FMT.0128T..pool734,37184
FMT.0128U..pool734,68048
FMT.0128V..pool734,76358
FMT.0128W..pool734,77450
FMT.0128X..pool742,53294
FMT.0130A..pool652,163272
FMT.0130B..pool734,129082
FMT.0130C..pool734,75134
FMT.0130D..pool734,71742
FMT.0130E..pool734,71708
FMT.0130F..pool734,76930
FMT.0130G..pool653,188618
FMT.0130H..pool734,60570
FMT.0130I..pool687,88630
FMT.0131A..pool652,232842
FMT.0131B..pool734,93264
FMT.0131C..pool734,92388
FMT.0131D..pool734,86362
FMT.0131E..pool734,95212
FMT.0131F..pool734,88604
FMT.0131G..pool734,90664
FMT.0131H..pool734,73626
FMT.0131I..pool734,135728
FMT.0131J..pool734,50220
FMT.0131K..pool734,69020
FMT.0131L..pool698,50172
FMT.0131M..pool698,36688
FMT.0131N..pool698,37336
FMT.0131O..pool698,38588
FMT.0131P..pool698,20152
FMT.0131Q..pool734,72870
FMT.0132B..pool734,84038
FMT.0132C..pool685,106276
FMT.0132D..pool734,65366
FMT.0133A..pool653,222000
FMT.0133B..pool734,130460
FMT.0133C..pool734,91060
FMT.0134A..pool653,175842
FMT.0134B..pool714,569150
FMT.0134C..pool714,719224
FMT.0134D..pool714,493146
FMT.0134E..pool714,239644
FMT.0134F..pool714,249382
FMT.0134G..pool666,517234
FMT.0136B..pool711,415718
FMT.0136C..pool711,512240
FMT.0136D..pool711,413764
FMT.0136E..pool711,519078
FMT.0136F..pool711,473466
FMT.0136G..pool711,485976
FMT.0136I..pool711,452830
FMT.0136J..pool711,398100
FMT.0136K..pool711,418850
FMT.0136L..pool711,397036
FMT.0136M..pool711,272334
FMT.0136N..pool711,594398
FMT.0136O..pool711,336266
FMT.0136P..pool711,444236
FMT.0137A..pool660,266186
FMT.0137B..pool677,73536
FMT.0137C..pool734,71290
FMT.0137D..pool734,57222
FMT.0137E..pool734,56716
FMT.0137F..pool734,51262
FMT.0137G..pool734,54814
FMT.0137H..pool734,50864
FMT.0137I..pool734,51254
FMT.0137J..pool734,52354
FMT.0137K..pool719,510752
FMT.0137L..pool734,80688
FMT.0137M..pool734,71162
FMT.0137N..pool743,48824
FMT.0138A..pool653,190406
FMT.0138B..pool761,90844
FMT.0138C..pool761,92544
FMT.0138D..pool761,174056
FMT.0138E..pool761,126300
FMT.0138F..pool761,104876
FMT.0138G..pool761,60436
FMT.0138H..pool674,79844
FMT.0138I..pool761,158478
FMT.0138J..pool802,101144
FMT.0139A..pool734,61968
FMT.0139AA..pool744,44918
FMT.0139B..pool735,29236
FMT.0139BB..pool744,31738
FMT.0139C..pool735,40800
FMT.0139CC..pool744,27620
FMT.0139D..pool735,37562
FMT.0139DD..pool744,11876
FMT.0139E..pool736,24782
FMT.0139EE..pool744,26728
FMT.0139F..pool736,35948
FMT.0139FF..pool744,45166
FMT.0139G..pool735,32764
FMT.0139GG..pool782,33234
FMT.0139H..pool735,35254
FMT.0139HH..pool802,88458
FMT.0139I..pool735,36222
FMT.0139II..pool802,96322
FMT.0139J..pool735,27482
FMT.0139K..pool735,91044
FMT.0139KK..pool811,66230
FMT.0139L..pool735,74482
FMT.0139LL..pool811,67740
FMT.0139M..pool736,39672
FMT.0139N..pool736,31850
FMT.0139NN..pool811,133086
FMT.0139O..pool736,26598
FMT.0139OO..pool811,91806
FMT.0139P..pool736,25834
FMT.0139Q..pool736,53984
FMT.0139R..pool736,72054
FMT.0139S..pool736,47600
FMT.0139T..pool736,54268
FMT.0139U..pool736,41482
FMT.0139V..pool736,42336
FMT.0139W..pool736,67484
FMT.0139X..pool744,24132
FMT.0139Y..pool744,31914
FMT.0139Z..pool744,13070
FMT.0140B..pool764,84798
FMT.0140C..pool781,173436
FMT.0141A..pool735,72626
FMT.0141B..pool735,51204
FMT.0141C..pool735,53568
FMT.0141D..pool735,37784
FMT.0141E..pool735,57082
FMT.0141F..pool735,173690
FMT.0141G..pool735,51736
FMT.0141H..pool735,41184
FMT.0141I..pool735,51636
FMT.0141J..pool735,47838
FMT.0141K..pool735,47178
FMT.0141L..pool735,58242
FMT.0141M..pool735,48334
FMT.0141N..pool735,53522
FMT.0141O..pool735,56714
FMT.0142A..pool660,274568
FMT.0142AA..pool735,37618
FMT.0142B..pool735,57540
FMT.0142BB..pool735,47502
FMT.0142C..pool735,34472
FMT.0142D..pool735,36286
FMT.0142E..pool735,52466
FMT.0142F..pool735,47056
FMT.0142G..pool735,49996
FMT.0142H..pool735,27140
FMT.0142I..pool735,71634
FMT.0142J..pool735,60954
FMT.0142K..pool735,58728
FMT.0142L..pool735,64440
FMT.0142M..pool735,68538
FMT.0142N..pool735,49464
FMT.0142O..pool735,65802
FMT.0142P..pool735,47614
FMT.0142Q..pool735,54210
FMT.0142R..pool735,34372
FMT.0142S..pool735,36522
FMT.0142T..pool735,37858
FMT.0142U..pool735,48222
FMT.0142V..pool735,53250
FMT.0142W..pool735,26828
FMT.0142X..pool735,35162
FMT.0142Y..pool735,39924
FMT.0142Z..pool735,36754
FMT.0143A..pool666,544340
FMT.0143B..pool761,168776
FMT.0143C..pool761,154024
FMT.0143D..pool761,162220
FMT.0143E..pool761,100608
FMT.0143F..pool761,96292
FMT.0143G..pool761,235640
FMT.0143H..pool761,100474
FMT.0143I..pool761,109004
FMT.0143J..pool761,45030
FMT.0143K..pool677,180112
FMT.0143L..pool761,156384
FMT.0143M..pool761,93252
FMT.0143N..pool761,121290
FMT.0144A..pool666,957562
FMT.0144B..pool735,68192
FMT.0144C..pool735,46846
FMT.0144D..pool674,63828
FMT.0144E..pool735,48072
FMT.0145A..pool680,160476
FMT.0145B..pool735,49630
FMT.0145C..pool735,74784
FMT.0145D..pool690.fmt,178380
FMT.0146A..pool668.fmt,129436
FMT.0146B..pool714,381520
FMT.0146C..pool714,407204
FMT.0146D..pool714,255324
FMT.0146E..pool714,377506
FMT.0146F..pool714,226836
FMT.0146G..pool779,37320
FMT.0147A..pool666,1200178
FMT.0147AA..pool735,253356
FMT.0147B..pool735,72664
FMT.0147BB..pool735,54444
FMT.0147C..pool735,42784
FMT.0147CC..pool735,27834
FMT.0147D..pool736,39730
FMT.0147DD..pool736,60528
FMT.0147E..pool736,25424
FMT.0147EE..pool736,53052
FMT.0147F..pool736,57756
FMT.0147FF..pool736,75148
FMT.0147G..pool736,83214
FMT.0147GG..pool736,28958
FMT.0147H..pool736,53326
FMT.0147HH..pool736,61632
FMT.0147I..pool736,48470
FMT.0147J..pool736,55006
FMT.0147JJ..pool736,31408
FMT.0147K..pool685,63474
FMT.0147KK..pool736,57128
FMT.0147L..pool736,42370
FMT.0147LL..pool736,42346
FMT.0147M..pool736,47118
FMT.0147MM..pool744,40834
FMT.0147N..pool736,50410
FMT.0147O..pool736,57900
FMT.0147P..pool737,35274
FMT.0147Q..pool737,45878
FMT.0147R..pool737,29670
FMT.0147S..pool737,31274
FMT.0147T..pool737,39400
FMT.0147U..pool737,42140
FMT.0147V..pool737,26130
FMT.0147W..pool737,25530
FMT.0147X..pool737,26466
FMT.0147Z..pool737,23148
FMT.0150A..pool761,149862
FMT.0150B..pool761,77382
FMT.0150C..pool761,71464
FMT.0150D..pool761,107472
FMT.0150E..pool761,92626
FMT.0150F..pool761,76222
FMT.0150G..pool761,133400
FMT.0150H..pool761,119694
FMT.0150I..pool761,94184
FMT.0151A..pool680,37206
FMT.0151B..pool756,35094
FMT.0151C..pool756,29060
FMT.0151D..pool756,45380
FMT.0151E..pool756,32626
FMT.0151F..pool756,28818
FMT.0151G..pool756,42146
FMT.0151H..pool756,28836
FMT.0151I..pool756,44266
FMT.0151J..pool756,110684
FMT.0151K..pool756,41724
FMT.0151L..pool756,39154
FMT.0151M..pool756,27308
FMT.0151N..pool756,23490
FMT.0151O..pool756,28146
FMT.0153A..pool680,80712
FMT.0153B..pool708,100082
FMT.0153C..pool708,67876
FMT.0153D..pool708,83282
FMT.0153E..pool708,30082
FMT.0153F..pool708,80834
FMT.0153G..pool708,33662
FMT.0153H..pool708,73076
FMT.0153I..pool685,103344
FMT.0153J..pool708,55414
FMT.0153K..pool708,85890
FMT.0153L..pool708,125322
FMT.0153M..pool708,37790
FMT.0153N..pool708,103648
FMT.0153O..pool709,151766
FMT.0153P..pool737,49176
FMT.0153Q..pool737,39880
FMT.0153R..pool737,35794
FMT.0154A..pool680,38540
FMT.0154B..pool708,70016
FMT.0154C..pool708,65362
FMT.0154D..pool708,30744
FMT.0154E..pool685,32494
FMT.0154F..pool685,27838
FMT.0154G..pool708,100686
FMT.0154H..pool708,73236
FMT.0155A..pool685,120838
FMT.0155B..pool737,42262
FMT.0155C..pool737,46986
FMT.0155D..pool737,48940
FMT.0155E..pool737,38400
FMT.0155F..pool737,29208
FMT.0155G..pool737,36626
FMT.0155H..pool737,24340
FMT.0155I..pool737,34948
FMT.0155J..pool737,20450
FMT.0155K..pool737,34346
FMT.0155L..pool737,38782
FMT.0155M..pool737,52526
FMT.0155N..pool737,60172
FMT.0155O..pool737,38230
FMT.0155P..pool756,37184
FMT.0155Q..pool802,135474
FMT.0156A..pool685,112230
FMT.0156B..pool714,608352
FMT.0156C..pool714,673528
FMT.0156D..pool714,538440
FMT.0156E..pool690.fmt,307652
FMT.0156F..pool735,51828
FMT.0156G..pool744,32144
FMT.0157A..pool690.fmt,279046
FMT.0157B..pool701,111208
FMT.0157C..pool701,142090
FMT.0157D..pool701,103108
FMT.0157E..pool701,209776
FMT.0157F..pool701,199038
FMT.0157G..pool701,228050
FMT.0157H..pool701,181660
FMT.0157I..pool701,84836
FMT.0157J..pool701,110762
FMT.0157K..pool701,260390
FMT.0157L..pool698,54814
FMT.0157M..pool701,130702
FMT.0157N..pool701,374802
FMT.0157O..pool701,86576
FMT.0157P..pool737,33866
FMT.0157Q..pool737,52610
FMT.0157R..pool788,483480
FMT.0158A..pool690.fmt,386870
FMT.0158B..pool709,143796
FMT.0158C..pool709,168020
FMT.0158D..pool709,127134
FMT.0158E..pool709,149660
FMT.0158F..pool709,62408
FMT.0158G..pool709,95590
FMT.0158H..pool709,59964
FMT.0158I..pool709,80078
FMT.0158J..pool709,156790
FMT.0158K..pool709,118182
FMT.0158L..pool709,116724
FMT.0158M..pool709,91554
FMT.0158N..pool701,104572
FMT.0158O..pool709,121814
FMT.0158P..pool709,47062
FMT.0158Q..pool709,112670
FMT.0158R..pool737,42818
FMT.0158S..pool737,35244
FMT.0158T..pool756,58676
FMT.0158U..pool756,24640
FMT.0158V..pool756,71624
FMT.0158W..pool787,103618
FMT.0159A..pool701,260918
FMT.0159B..pool701,178444
FMT.0159E..pool701,107744
FMT.0159G..pool701,230912
FMT.0159H..pool789,135810
FMT.0159I..pool789,99340
FMT.0159J..pool789,115452
FMT.0159K..pool789,105782
FMT.0159L..pool789,61254
FMT.0159M..pool789,49424
FMT.0159N..pool789,104682
FMT.0159O..pool789,56062
FMT.0159P..pool789,74138
FMT.0159Q..pool789,30396
FMT.0159R..pool803,138314
FMT.0160A..pool690.fmt,161068
FMT.0160B..pool709,176130
FMT.0160C..pool709,134318
FMT.0160D..pool709,115090
FMT.0160E..pool709,44900
FMT.0160F..pool709,194172
FMT.0160G..pool709,121602
FMT.0160H..pool709,104754
FMT.0160I..pool709,119014
FMT.0160J..pool709,87890
FMT.0160K..pool709,67260
FMT.0160L..pool709,119236
FMT.0160M..pool701,219878
FMT.0160N..pool709,53834
FMT.0160O..pool709,125356
FMT.0161A..pool714,572592
FMT.0161B..pool737,54924
FMT.0161C..pool737,55710
FMT.0161D..pool737,53014
FMT.0161E..pool737,55438
FMT.0161F..pool737,30802
FMT.0161H..pool737,30772
FMT.0161I..pool737,27942
FMT.0161K..pool737,20258
FMT.0161L..pool737,19164
FMT.0161M..pool737,27812
FMT.0161N..pool735,41610
FMT.0161O..pool737,36484
FMT.0161P..pool737,30314
FMT.0161Q..pool737,30630
FMT.0161R..pool737,38714
FMT.0161S..pool737,40928
FMT.0161T..pool737,50784
FMT.0161U..pool744,44212
FMT.0161V..pool744,49388
FMT.0161W..pool756,67472
FMT.0161X..pool756,37090
FMT.0162A..pool698,48052
FMT.0162B..pool710,542100
FMT.0162C..pool710,487368
FMT.0162D..pool710,489516
FMT.0162E..pool710,480022
FMT.0162F..pool710,272540
FMT.0162G..pool710,587858
FMT.0162H..pool710,461092
FMT.0162I..pool710,180792
FMT.0162J..pool737,19082
FMT.0162K..pool737,22338
FMT.0162L..pool737,38446
FMT.0162M..pool737,23924
FMT.0162N..pool737,29912
FMT.0162O..pool738,41990
FMT.0162P..pool738,20584
FMT.0162Q..pool714,383674
FMT.0162R..pool738,40948
FMT.0162S..pool738,55510
FMT.0162T..pool738,47826
FMT.0162U..pool738,56784
FMT.0162V..pool738,33990
FMT.0162W..pool738,59498
FMT.0162X..pool738,96934
FMT.0162Y..pool744,44786
FMT.0163A..pool698,67296
FMT.0163B..pool738,75342
FMT.0163C..pool738,69458
FMT.0163D..pool738,44484
FMT.0163E..pool738,19856
FMT.0163F..pool738,39426
FMT.0163G..pool738,54846
FMT.0163H..pool714,554172
FMT.0163I..pool738,49844
FMT.0164A..pool738,46126
FMT.0164B..pool738,41050
FMT.0164C..pool738,24632
FMT.0164D..pool738,34762
FMT.0164E..pool738,21162
FMT.0164F..pool738,20866
FMT.0164G..pool738,33654
FMT.0164H..pool738,30624
FMT.0164I..pool738,24506
FMT.0164J..pool738,29740
FMT.0164K..pool738,24066
FMT.0164L..pool738,12758
FMT.0164M..pool738,21614
FMT.0164N..pool738,26060
FMT.0165A..pool698,58772
FMT.0165B..pool738,160906
FMT.0165C..pool738,44076
FMT.0165F..pool738,35244
FMT.0165H..pool738,85208
FMT.0165I..pool738,22746
FMT.0165J..pool714,821294
FMT.0165K..pool738,28756
FMT.0165L..pool725,36744
FMT.0165M..pool738,60834
FMT.0165N..pool789,107766
FMT.0165O..pool789,125844
FMT.0165P..pool1047,870608
FMT.0165Q..pool789,197832
FMT.0165R..pool803,165320
FMT.0165S..pool803,149950
FMT.0165T..pool1022,289766
FMT.0166A..pool714,778650
FMT.0166B..pool738,44502
FMT.0166C..pool738,71428
FMT.0166D..pool738,26404
FMT.0166E..pool738,55518
FMT.0166F..pool738,29266
FMT.0166G..pool738,29582
FMT.0166H..pool725,19104
FMT.0167A..pool742,55538
FMT.0167B..pool738,45834
FMT.0168A..pool698,83662
FMT.0168B..pool738,25618
FMT.0168C..pool738,36298
FMT.0168D..pool738,38924
FMT.0168E..pool738,36298
FMT.0168F..pool738,16848
FMT.0168G..pool738,35838
FMT.0168H..pool714,620578
FMT.0168I..pool738,41214
